id,log_price,property_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,number_of_reviews,review_scores_rating,bedrooms,beds
6560459,4.48863637,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,12,97,0,1
19874046,4.787491743,Apartment,4,1,Real Bed,moderate,TRUE,Chicago,t,t,3,93,1,2
1474209,5.910796644,House,15,2,Real Bed,flexible,TRUE,NYC,t,t,1,100,6,8
6386586,4.787491743,Apartment,2,1,Real Bed,strict,TRUE,SF,t,f,25,90,0,1
8072662,4.382026635,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,f,3,93,1,1
6121390,5.192956851,House,6,2.5,Real Bed,moderate,FALSE,LA,t,t,2,100,2,3
570695,5.293304825,House,4,2,Real Bed,moderate,FALSE,LA,t,t,3,100,3,3
19565521,4.584967479,Apartment,4,1,Real Bed,strict,TRUE,DC,t,t,29,99,1,1
14169736,3.737669618,Apartment,2,1,Real Bed,strict,FALSE,LA,t,f,6,100,1,1
17715225,6.876264612,House,10,2,Real Bed,strict,TRUE,LA,t,t,6,100,3,3
1273533,4.700480366,Apartment,4,1,Real Bed,moderate,TRUE,Chicago,t,f,79,100,1,2
14539561,4.859812404,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,22,92,0,2
12913584,3.663561646,Townhouse,2,1,Real Bed,flexible,TRUE,LA,t,t,14,87,1,1
15361994,4.59511985,Apartment,6,1,Real Bed,strict,TRUE,Chicago,t,t,76,81,2,3
15883070,4.094344562,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,t,12,92,1,1
1924920,4.17438727,Apartment,2,1,Real Bed,strict,TRUE,Chicago,t,t,3,93,1,1
3167558,4.442651256,Apartment,2,1,Real Bed,strict,TRUE,LA,t,f,0,,1,1
9954831,3.912023005,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,1,100,1,2
12852854,5.857933154,House,4,1,Real Bed,strict,TRUE,SF,t,t,106,96,2,2
10075215,3.295836866,Apartment,1,1,Real Bed,flexible,TRUE,Boston,t,t,0,,1,1
17682661,4.605170186,Loft,1,1,Real Bed,strict,TRUE,NYC,t,f,16,99,1,1
5308054,5.075173815,Apartment,8,1.5,Real Bed,strict,TRUE,Boston,t,f,64,89,3,3
9909242,4.736198448,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,49,97,1,1
14821542,5.298317367,Apartment,4,1,Real Bed,flexible,FALSE,NYC,t,f,0,,2,2
18216262,7.090076836,House,6,1.5,Real Bed,flexible,TRUE,DC,t,f,0,,3,3
8151515,4.700480366,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,8,90,1,1
4630071,5.293304825,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,1,,1,1
17711926,5.075173815,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,t,2,100,1,2
2211325,4.700480366,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
7692701,4.787491743,House,2,1,Real Bed,flexible,TRUE,LA,t,f,1,,1,1
13335122,4.276666119,Apartment,2,1,Futon,moderate,TRUE,NYC,t,t,23,99,1,1
18913714,5.293304825,Apartment,10,2,Real Bed,strict,TRUE,Chicago,t,t,1,80,2,5
7790482,4.543294782,Apartment,3,2,Real Bed,strict,TRUE,LA,t,t,86,99,1,2
7021851,4.234106505,House,2,2,Real Bed,moderate,TRUE,NYC,t,f,8,100,1,1
7280443,4.691347882,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,f,1,100,1,1
12452124,5.192956851,House,4,1.5,Real Bed,strict,TRUE,LA,t,t,12,95,2,2
18396312,4.262679877,Apartment,2,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,1
4849217,4.248495242,House,2,1,Real Bed,moderate,TRUE,SF,t,t,59,95,1,1
7771351,5.164785974,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,f,80,84,1,2
17495801,4.343805422,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
19624109,4.382026635,Apartment,1,1,Real Bed,strict,FALSE,NYC,t,f,0,,1,1
12678105,5.521460918,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,1,100,1,1
16600545,5.416100402,House,10,2,Real Bed,strict,TRUE,LA,t,t,22,95,3,6
15919536,4.543294782,Apartment,2,1,Real Bed,moderate,TRUE,Chicago,t,t,8,93,1,1
12007376,3.80666249,Apartment,2,1,Real Bed,moderate,TRUE,Boston,t,t,4,90,1,1
17591026,4.17438727,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,f,1,100,1,1
13572919,5.105945474,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,f,0,,1,2
15097281,5.135798437,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,112,96,1,2
6505426,4.007333185,Townhouse,2,1,Real Bed,strict,TRUE,LA,t,f,0,,1,1
15678106,5.298317367,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,57,87,1,2
7260601,4.394449155,Apartment,4,1,Real Bed,strict,TRUE,DC,t,t,28,96,1,2
15249063,4.158883083,House,2,1.5,Real Bed,flexible,FALSE,DC,t,t,8,93,1,1
8257211,6.284134161,Apartment,15,2,Real Bed,strict,TRUE,Boston,t,t,83,96,4,9
6844436,4.605170186,House,2,1,Real Bed,moderate,TRUE,SF,t,t,18,99,1,1
18289321,5.347107531,House,4,1,Real Bed,strict,TRUE,LA,t,t,6,95,1,1
19052801,5.416100402,House,10,2,Real Bed,strict,TRUE,LA,t,f,12,100,3,3
2246112,4.744932128,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,30,99,1,1
18551084,4.317488114,House,2,1,Real Bed,moderate,TRUE,LA,t,t,2,100,1,1
17027468,5.926926026,Apartment,12,2,Real Bed,moderate,TRUE,NYC,t,t,63,89,3,6
7564020,4.17438727,House,2,1,Real Bed,flexible,TRUE,LA,t,t,95,97,1,1
18486723,6.579251212,House,8,3,Real Bed,flexible,TRUE,LA,t,f,0,,4,8
19894567,4.700480366,House,3,1,Real Bed,moderate,TRUE,NYC,t,t,15,100,0,2
16777456,5.192956851,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,38,91,1,2
1081386,3.912023005,House,2,2,Real Bed,moderate,FALSE,NYC,t,t,12,97,1,1
8624273,4.17438727,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,10,90,1,1
606623,5.991464547,House,6,2,Real Bed,moderate,FALSE,LA,t,f,1,,2,4
862193,4.700480366,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,t,2,100,1,1
628078,4.584967479,House,4,2,Real Bed,strict,TRUE,LA,t,t,54,94,2,2
9508202,6.618738984,House,8,3.5,Real Bed,strict,TRUE,LA,t,f,6,97,4,4
13761654,4.007333185,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,2,90,1,1
5376278,4.49980967,House,4,1,Real Bed,moderate,TRUE,LA,t,t,58,97,1,2
4121266,5.521460918,Apartment,3,1,Real Bed,flexible,TRUE,LA,t,f,1,100,1,1
17975462,3.258096538,House,2,1,Real Bed,strict,TRUE,LA,t,t,5,100,1,1
5327921,4.465908119,Apartment,4,1,Real Bed,flexible,TRUE,NYC,t,t,3,93,2,2
1669744,5.634789603,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,f,0,,2,3
3478519,5.521460918,Apartment,4,1.5,Real Bed,flexible,TRUE,NYC,t,f,1,100,1,3
8739326,5.669880923,Apartment,2,1,Real Bed,moderate,TRUE,SF,t,t,6,98,1,1
225887,4.094344562,Apartment,1,1,Real Bed,strict,FALSE,LA,t,f,8,100,1,1
15215376,5.288267031,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,t,29,96,2,2
5202711,5.043425117,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,f,0,,1,1
10775044,4.49980967,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,t,1,40,1,1
1925206,5.135798437,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,23,96,1,1
19473178,4.442651256,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,47,97,1,1
18892937,3.555348061,Apartment,1,1,Airbed,strict,TRUE,Boston,t,f,0,,1,1
1283453,5.298317367,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,t,41,92,2,3
4581255,4.382026635,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,t,0,,1,1
15379201,3.850147602,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,141,85,1,1
6923000,5.65248918,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,59,87,2,3
794626,4.682131227,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,87,93,1,1
767247,3.401197382,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
15932217,5.703782475,Apartment,6,1.5,Real Bed,moderate,TRUE,NYC,t,f,2,,3,3
8729771,3.555348061,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,2,80,1,1
8410796,4.382026635,Apartment,2,1.5,Real Bed,moderate,FALSE,NYC,t,f,2,90,1,1
15721847,4.317488114,House,2,1,Real Bed,moderate,FALSE,SF,t,t,86,96,1,2
13783769,4.700480366,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,2,100,0,1
6363926,5.225746674,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,42,86,2,2
16739339,5.247024072,Apartment,4,1,Real Bed,strict,TRUE,Boston,t,t,0,,2,2
12187266,4.753590191,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,2,100,1,1
19569728,4.442651256,Loft,2,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
13360012,5.003946306,Apartment,2,1,Real Bed,moderate,TRUE,SF,t,t,41,100,0,1
11193580,5.521460918,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,11,85,1,1
16416733,5.521460918,Apartment,8,1,Real Bed,flexible,TRUE,NYC,,,0,,3,3
4969358,5.164785974,Apartment,3,1,Real Bed,flexible,TRUE,DC,t,t,1,80,1,1
18841864,4.007333185,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,t,1,100,1,1
14755396,5.010635294,Apartment,5,1,Real Bed,strict,TRUE,LA,t,t,0,,2,3
3643673,6.214608098,Loft,16,1,Real Bed,strict,TRUE,LA,f,f,3,100,0,1
19823776,4.700480366,Apartment,5,1,Real Bed,flexible,TRUE,NYC,t,f,1,100,1,3
20425693,4.094344562,Loft,1,1,Real Bed,strict,TRUE,NYC,t,t,39,99,1,1
13710548,4.007333185,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,19,94,1,1
3626238,4.787491743,Apartment,4,1,Real Bed,strict,TRUE,DC,t,t,35,97,1,1
16006690,4.634728988,House,2,1,Real Bed,strict,TRUE,SF,t,f,39,92,1,1
11873770,5.416100402,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,3,80,1,2
20363099,5.293304825,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,f,5,96,2,2
10156314,4.564348191,Townhouse,4,1,Real Bed,strict,TRUE,DC,t,t,110,95,0,2
14571148,5.298317367,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,69,90,1,1
17220943,5.010635294,Apartment,3,1,Real Bed,flexible,TRUE,NYC,t,f,1,40,2,3
18912949,4.17438727,House,2,1,Real Bed,strict,TRUE,NYC,t,t,22,98,1,1
13346767,4.304065093,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,6,93,1,1
7010681,4.682131227,Apartment,2,1,Futon,flexible,TRUE,NYC,t,f,5,75,0,1
16703093,4.17438727,Apartment,3,1,Real Bed,strict,TRUE,LA,t,t,47,97,1,2
20387522,4.65396035,House,2,1,Real Bed,strict,TRUE,SF,t,t,119,94,1,1
13696267,4.007333185,Apartment,2,1,Airbed,flexible,TRUE,LA,t,f,133,95,1,1
9235081,5.480638923,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,11,96,2,1
1711403,5.416100402,Apartment,4,1,Real Bed,moderate,TRUE,LA,t,f,3,100,1,2
8392466,4.442651256,House,2,1,Real Bed,moderate,TRUE,DC,t,t,6,93,1,1
1993964,4.787491743,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,28,91,1,2
20541036,4.787491743,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,3,100,1,1
19432119,3.912023005,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,t,1,100,1,2
18432523,3.688879454,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
17435150,6.396929655,Apartment,5,1,Real Bed,strict,FALSE,DC,t,t,0,,2,2
1210748,3.401197382,House,1,1.5,Real Bed,flexible,FALSE,LA,t,f,8,90,1,2
11607729,3.80666249,House,4,1,Real Bed,strict,TRUE,NYC,t,f,19,84,1,1
9292118,4.49980967,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
19976803,4.644390899,Townhouse,7,1.5,Real Bed,moderate,TRUE,LA,t,t,5,100,2,3
18080483,4.736198448,Apartment,1,1,Real Bed,flexible,FALSE,SF,t,t,0,,0,1
236267,4.17438727,Apartment,1,1,Futon,strict,TRUE,NYC,t,f,13,90,1,1
13046767,5.298317367,Loft,2,1,Real Bed,flexible,FALSE,LA,t,f,1,,0,1
1018529,5.666426688,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,f,95,96,1,1
521018,6.214608098,House,10,2.5,Real Bed,strict,TRUE,NYC,t,t,11,96,4,5
15927121,4.477336814,House,4,1.5,Real Bed,flexible,TRUE,LA,t,t,0,,2,2
16367591,5.010635294,House,2,1,Real Bed,strict,TRUE,LA,t,f,6,100,0,1
16427669,4.48863637,House,1,1,Real Bed,moderate,TRUE,LA,t,t,29,98,0,1
15675742,5.043425117,Apartment,6,1,Real Bed,moderate,TRUE,NYC,t,t,113,98,2,3
19100807,4.49980967,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
13543746,3.912023005,Apartment,1,1,Real Bed,strict,FALSE,NYC,t,t,1,60,1,1
2253949,4.941642423,Apartment,4,1,Real Bed,flexible,TRUE,Boston,t,f,21,97,1,2
13208065,4.369447852,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,2,90,1,1
19385288,4.553876892,Apartment,4,2.5,Real Bed,moderate,TRUE,DC,t,t,1,100,2,2
12203030,4.787491743,House,2,1,Real Bed,flexible,TRUE,LA,t,t,0,,1,1
11974135,3.401197382,House,1,1,Real Bed,flexible,FALSE,LA,t,f,6,87,1,1
925318,5.187385806,Apartment,4,1,Real Bed,strict,TRUE,SF,t,t,17,93,2,2
17281898,5.945420609,House,8,3,Real Bed,moderate,TRUE,LA,t,t,8,94,3,5
13511478,5.556828062,Apartment,4,1,Real Bed,strict,TRUE,SF,t,t,170,96,1,2
5636553,6.354370041,House,6,3.5,Real Bed,moderate,TRUE,Chicago,t,t,2,100,3,4
3264373,5.010635294,Apartment,2,1,Real Bed,flexible,FALSE,LA,t,t,86,93,0,1
7366691,4.605170186,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,t,20,95,1,1
13556556,5.241747015,Apartment,4,1,Real Bed,strict,TRUE,LA,t,f,4,95,1,2
7526820,6.214608098,House,12,3,Real Bed,strict,TRUE,LA,t,t,30,93,5,6
2563967,4.477336814,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,3,100,0,1
13623671,4.219507705,House,2,1.5,Real Bed,flexible,FALSE,LA,t,f,1,100,1,1
19711328,5.010635294,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,t,67,94,0,2
16477061,6.109247583,House,10,3,Real Bed,strict,TRUE,LA,t,t,5,90,4,8
9926274,5.433722004,House,5,2,Real Bed,strict,TRUE,LA,t,t,6,97,2,3
10034187,5.347107531,Apartment,2,1.5,Real Bed,moderate,TRUE,LA,t,t,5,100,1,1
9009362,5.703782475,Apartment,1,1,Pull-out Sofa,flexible,FALSE,SF,t,t,0,,1,1
16689548,4.787491743,Apartment,2,1,Real Bed,moderate,FALSE,DC,t,t,19,96,0,1
16508394,4.59511985,Apartment,2,1,Real Bed,moderate,TRUE,LA,t,t,55,98,1,1
20307546,3.688879454,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,f,5,100,1,1
20664897,4.86753445,Apartment,6,2,Real Bed,strict,TRUE,NYC,t,t,13,94,2,4
8825297,4.787491743,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,f,0,,1,1
14962746,6.109247583,Apartment,4,2,Real Bed,flexible,FALSE,NYC,t,t,0,,2,2
6992650,5.517452896,Apartment,6,2,Real Bed,strict,TRUE,LA,t,f,2,90,2,4
17347651,6.476972363,Apartment,6,2,Real Bed,strict,FALSE,SF,t,t,3,93,2,2
5206530,4.59511985,Apartment,4,1,Real Bed,moderate,TRUE,LA,t,t,89,88,1,1
3821374,5.192956851,Apartment,4,1,Real Bed,moderate,TRUE,SF,t,t,82,97,1,1
20906852,5.703782475,Apartment,6,1,Real Bed,moderate,TRUE,Chicago,t,t,46,94,2,2
13999301,4.86753445,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,127,97,1,2
12910111,5.598421959,House,2,1,Real Bed,flexible,TRUE,SF,t,t,7,97,1,1
13661036,5.855071922,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,f,59,93,2,2
5031321,5.726847748,House,10,3,Real Bed,moderate,TRUE,Chicago,t,t,14,94,3,3
5581430,4.442651256,House,2,1,Real Bed,strict,TRUE,NYC,t,t,8,95,1,1
18500698,4.787491743,House,2,1,Real Bed,strict,TRUE,SF,t,t,6,87,1,1
14671624,5.826000107,House,4,2,Real Bed,strict,TRUE,SF,t,t,12,98,2,2
15130794,5.416100402,Apartment,4,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
14022330,5.043425117,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,60,99,1,1
5769162,3.044522438,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,f,6,70,1,3
4862375,4.700480366,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,5,100,1,2
2125004,4.59511985,Apartment,3,1,Real Bed,flexible,FALSE,NYC,t,t,3,87,0,1
16693702,4.234106505,Townhouse,1,1,Real Bed,moderate,TRUE,NYC,t,t,0,,1,1
12359181,4.317488114,Apartment,2,1,Real Bed,moderate,TRUE,LA,t,f,12,97,1,1
7401453,5.105945474,House,4,1,Real Bed,strict,TRUE,DC,t,t,105,98,1,2
7384040,6.327936784,Apartment,7,1.5,Real Bed,strict,TRUE,NYC,t,f,65,99,2,5
15239467,4.248495242,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,13,88,1,2
7327096,5.010635294,Apartment,4,1,Real Bed,strict,FALSE,NYC,t,t,322,87,1,3
593350,5.075173815,House,4,1,Real Bed,strict,TRUE,LA,t,t,13,,2,2
10040593,3.465735903,House,3,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,3
19324099,4.584967479,Apartment,3,1,Real Bed,moderate,FALSE,NYC,t,f,2,100,0,2
19589738,4.248495242,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,2,100,1,1
764052,4.59511985,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,t,1,,1,1
1189407,4.17438727,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,0,,1,1
16217721,4.007333185,House,1,1,Real Bed,strict,FALSE,NYC,t,t,10,94,1,1
16678888,3.36729583,House,1,1,Real Bed,flexible,FALSE,LA,t,t,31,97,1,1
15635350,5.783825182,House,6,2.5,Real Bed,strict,FALSE,SF,t,t,27,96,3,4
13909352,4.382026635,Apartment,3,1,Real Bed,strict,TRUE,LA,t,t,23,97,1,1
18892465,4.744932128,House,2,1,Real Bed,moderate,TRUE,SF,t,t,121,98,1,1
18183202,5.176149733,Loft,2,1,Real Bed,strict,FALSE,NYC,t,t,18,97,0,1
20012591,4.553876892,Townhouse,2,1,Real Bed,moderate,FALSE,NYC,t,f,4,100,1,1
14252951,4.094344562,House,1,1,Real Bed,moderate,TRUE,LA,t,t,1,100,1,1
10115137,6.163314804,House,10,4,Real Bed,strict,TRUE,LA,t,t,44,86,3,5
10023629,4.248495242,House,1,1,Real Bed,moderate,TRUE,SF,t,t,0,,1,1
17777898,4.875197323,House,4,1,Real Bed,moderate,TRUE,LA,t,t,48,96,1,2
8689632,4.317488114,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,f,1,100,1,2
14769785,3.80666249,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,f,3,90,1,1
3953415,3.737669618,House,2,1,Pull-out Sofa,flexible,FALSE,DC,t,t,1,80,1,1
18194429,3.135494216,Apartment,2,1,Real Bed,flexible,FALSE,DC,t,f,6,93,1,1
15938566,4.976733742,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,36,75,0,2
18199513,3.912023005,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,t,1,100,0,1
3218105,4.442651256,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,t,3,100,1,1
15714823,7.090076836,House,6,2,Real Bed,strict,TRUE,LA,t,t,0,,2,4
18312625,4.48863637,Apartment,2,1,Airbed,flexible,FALSE,NYC,t,f,0,,1,1
7971226,3.737669618,House,2,1,Real Bed,moderate,TRUE,NYC,t,t,78,86,1,1
17497608,4.59511985,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,8,94,2,3
18810763,3.433987204,House,1,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
334365,5.298317367,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,1,100,1,1
15545274,5.521460918,Apartment,4,2,Real Bed,flexible,TRUE,NYC,,,4,100,2,2
4141193,4.382026635,House,2,1.5,Real Bed,moderate,TRUE,SF,t,f,10,100,1,1
8133275,4.744932128,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,t,1,80,1,2
596346,4.605170186,Apartment,2,1,Real Bed,moderate,TRUE,Chicago,t,t,27,99,1,1
10635941,4.574710979,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,14,96,1,1
7921556,5.192956851,House,6,1,Real Bed,strict,TRUE,LA,t,t,24,91,2,3
11058546,5.010635294,Apartment,7,2,Real Bed,strict,TRUE,LA,t,t,0,,2,4
17257473,5.010635294,Apartment,2,1,Real Bed,moderate,TRUE,LA,t,t,13,92,1,1
12802866,4.605170186,House,2,1,Real Bed,flexible,FALSE,LA,t,f,1,80,1,1
2747058,3.951243719,House,2,1,Pull-out Sofa,strict,TRUE,LA,t,t,54,96,1,1
18429048,5.298317367,Apartment,4,1,Real Bed,strict,TRUE,SF,t,t,1,100,1,1
18044055,5.521460918,Apartment,6,2,Real Bed,moderate,TRUE,NYC,t,f,44,97,3,3
15522091,4.49980967,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,53,94,1,2
446289,4.442651256,Apartment,5,1,Real Bed,flexible,FALSE,Boston,t,t,3,90,2,2
2440846,4.317488114,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,10,96,1,1
13724932,4.605170186,Loft,2,1,Real Bed,flexible,TRUE,LA,t,t,1,100,1,1
8021,5.298317367,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,20,96,2,2
15902352,5.220355825,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,f,20,92,1,2
18636230,4.094344562,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
9603611,3.688879454,House,2,1,Real Bed,strict,TRUE,NYC,t,t,61,96,1,1
6716200,4.17438727,Apartment,1,1.5,Real Bed,moderate,FALSE,NYC,t,t,1,100,0,1
13412255,4.691347882,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,65,92,1,1
9239720,5.480638923,House,6,3,Real Bed,moderate,TRUE,LA,t,t,64,96,5,6
19944880,4.86753445,House,2,1,Real Bed,flexible,TRUE,LA,t,t,111,97,0,1
9436168,5.010635294,Apartment,5,1,Real Bed,strict,TRUE,Boston,t,t,30,97,2,2
2188310,4.605170186,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
3601900,5.236441963,Townhouse,2,1.5,Real Bed,flexible,FALSE,NYC,t,t,0,,1,1
12720048,4.976733742,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,2,70,1,2
12949937,4.442651256,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
18314255,3.80666249,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,4,95,1,1
5686949,5.700443573,Apartment,5,2,Real Bed,strict,TRUE,DC,t,t,5,92,2,2
8292622,4.941642423,Apartment,3,1,Airbed,strict,TRUE,Boston,t,f,0,,1,2
6879874,4.605170186,Apartment,3,1,Real Bed,flexible,TRUE,LA,t,t,1,100,1,1
24712,4.543294782,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,7,93,1,1
15903564,4.532599493,Apartment,3,1,Real Bed,flexible,FALSE,LA,t,t,2,90,1,1
13721032,4.234106505,House,1,1,Real Bed,flexible,TRUE,LA,t,t,5,96,1,1
8760442,4.744932128,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,0,,1,1
3604214,3.912023005,Apartment,2,2,Real Bed,strict,TRUE,NYC,t,f,0,,1,1
17266255,4.382026635,House,1,1,Real Bed,strict,TRUE,LA,t,f,12,97,1,1
24240,6.684611728,Apartment,5,2,Real Bed,strict,TRUE,Boston,t,f,0,,2,2
8733480,4.17438727,Apartment,2,1,Airbed,flexible,TRUE,Chicago,t,t,17,95,1,1
13343347,5.272999559,House,6,2,Real Bed,strict,TRUE,LA,t,f,6,100,2,3
8564046,3.850147602,Apartment,2,1,Real Bed,moderate,FALSE,Chicago,t,t,101,98,1,1
5728500,6.318968114,House,8,3,Real Bed,moderate,TRUE,LA,t,t,4,70,3,5
9679337,5.420534999,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,4,100,1,3
16647795,3.688879454,Apartment,1,1,Real Bed,strict,FALSE,NYC,t,t,31,91,1,1
8965666,4.077537444,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,t,11,98,1,1
16393395,4.382026635,Apartment,1,3.5,Real Bed,strict,FALSE,NYC,t,f,0,,2,1
20606940,5.298317367,Apartment,4,1,Real Bed,flexible,FALSE,DC,t,f,0,,2,2
13061396,5.521460918,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,1,100,1,1
18699534,4.605170186,Apartment,1,1,Real Bed,strict,TRUE,NYC,t,f,0,,1,1
466678,4.605170186,Apartment,1,1,Real Bed,flexible,TRUE,SF,t,t,0,,1,1
17902755,3.555348061,Apartment,2,1,Real Bed,strict,FALSE,LA,t,f,5,96,0,1
9051442,7.003065459,House,10,5.5,Real Bed,strict,TRUE,LA,t,t,6,97,5,6
17356049,4.317488114,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,21,96,1,2
5521034,4.007333185,Apartment,1,1,Real Bed,strict,FALSE,LA,t,t,9,93,1,1
16602138,5.159055299,Apartment,8,2,Real Bed,strict,TRUE,Chicago,t,t,207,97,2,4
8669412,5.298317367,Apartment,1,1.5,Real Bed,flexible,FALSE,NYC,t,f,0,,1,2
328744,5.991464547,House,12,3,Real Bed,moderate,TRUE,Chicago,t,t,4,100,4,4
13927587,5.298317367,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,0,,1,2
2012000,5.135798437,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,1,100,0,1
18411906,5.82008293,Apartment,8,2,Real Bed,moderate,TRUE,Chicago,t,t,5,100,4,4
12256658,4.700480366,House,5,1,Real Bed,moderate,TRUE,LA,t,t,0,,1,2
13272041,4.787491743,Apartment,1,1,Real Bed,flexible,FALSE,Boston,t,t,0,,1,1
