student_id,age,programme_level,nationality_group,boarding_status,attendance_rate,assessment_completion_rate,current_grade,lms_engagement_score,wellbeing_flag,safeguarding_flag,intervention_count,guardian_contact_complete,record_completeness_score,access_review_overdue_flag,academic_risk_level
STU001352,16,A-Level,International,Homestay,0.946,0.691,69.3,0.546,False,False,4,True,0.952,True,Medium
STU001353,17,A-Level,International,Boarding,0.943,0.835,81.3,0.751,False,False,0,True,0.809,True,Low
STU001354,18,Foundation,UK,Boarding,1.0,0.936,81.4,0.861,False,False,0,True,0.846,False,Low
STU001355,17,A-Level,UK,Boarding,0.973,0.808,84.8,0.81,False,False,1,True,0.818,False,Low
STU001356,17,Foundation,UK,Homestay,0.901,0.928,80.5,0.755,False,False,1,True,0.813,False,Low
STU001357,16,EAP,International,Day,0.945,0.925,84.3,0.939,False,False,1,True,0.827,True,Low
STU001358,18,A-Level,UK,Day,0.93,0.787,84.2,0.806,False,False,1,True,0.827,False,Low
STU001359,17,A-Level,UK,Boarding,0.912,0.755,79.5,0.833,False,False,2,True,0.907,False,Low
STU001360,17,A-Level,International,Day,0.839,0.662,65.3,0.507,False,False,2,True,0.602,False,High
STU001361,18,EAP,EU,Homestay,0.873,0.736,71.5,0.744,True,False,1,True,1.0,False,Medium
STU001362,15,GCSE,UK,Boarding,0.755,0.736,76.9,0.653,False,False,3,False,0.798,True,Medium
STU001363,17,A-Level,UK,Day,0.975,0.843,78.5,0.991,False,False,3,True,0.685,False,Low
STU001364,17,A-Level,UK,Boarding,0.925,0.769,81.9,0.753,False,False,1,True,0.807,False,Low
STU001365,18,Foundation,EU,Day,0.793,0.805,62.2,0.619,True,True,2,True,0.809,False,High
STU001366,15,GCSE,UK,Homestay,0.871,0.625,75.8,0.635,False,False,1,True,0.686,True,Medium
STU001367,18,Foundation,EU,Homestay,0.946,0.849,95.3,0.923,False,False,0,True,0.649,False,Low
STU001368,19,EAP,International,Boarding,1.0,0.768,76.2,0.78,False,False,0,True,0.85,True,Low
STU001369,15,GCSE,International,Day,0.926,0.794,72.5,0.644,False,False,0,True,0.906,False,Medium
STU001370,16,GCSE,UK,Day,0.969,0.882,97.1,0.834,True,False,2,True,0.803,True,Low
STU001371,19,EAP,EU,Boarding,0.955,1.0,95.2,0.877,False,False,0,True,0.964,True,Low
STU001372,14,GCSE,International,Homestay,0.844,0.832,76.2,0.681,False,False,1,True,0.882,False,Medium
STU001373,19,Foundation,UK,Day,0.934,0.682,74.8,0.641,False,False,2,True,0.642,False,Medium
STU001374,17,A-Level,UK,Day,0.927,0.898,76.9,0.834,False,False,0,True,0.71,False,Low
STU001375,16,GCSE,EU,Day,0.844,0.796,64.9,0.809,False,False,4,True,0.784,False,Medium
STU001376,18,Foundation,International,Boarding,0.871,0.719,74.9,0.658,False,False,0,False,0.854,True,Medium
STU001377,17,A-Level,UK,Homestay,0.87,0.808,76.7,0.785,False,False,0,True,0.779,True,Low
STU001378,17,A-Level,International,Day,0.907,0.878,87.0,0.746,False,False,0,True,0.632,True,Low
STU001379,16,A-Level,International,Day,0.88,0.819,78.2,0.64,False,False,0,False,0.695,True,Medium
STU001380,16,A-Level,International,Boarding,0.88,0.596,66.5,0.651,True,False,4,True,0.776,True,High
STU001381,15,GCSE,UK,Homestay,0.888,0.719,71.2,0.689,True,False,4,True,0.834,False,Medium
STU001382,17,A-Level,International,Homestay,0.935,0.622,56.7,0.554,True,False,3,True,1.0,False,High
STU001383,18,EAP,UK,Boarding,0.938,0.892,78.3,0.891,False,False,0,True,0.83,False,Low
STU001384,17,A-Level,EU,Day,0.777,0.594,55.9,0.586,True,False,1,True,0.692,True,High
STU001385,17,A-Level,EU,Day,1.0,0.903,90.3,0.72,False,False,1,True,0.775,True,Low
STU001386,17,A-Level,UK,Homestay,0.851,0.779,83.0,0.794,False,False,0,True,0.979,False,Low
STU001387,17,Foundation,International,Homestay,0.799,0.636,69.9,0.636,True,False,3,True,0.741,True,High
STU001388,16,GCSE,UK,Boarding,0.942,0.82,93.3,0.728,False,False,1,True,0.846,False,Low
STU001389,19,EAP,EU,Boarding,1.0,0.883,88.3,0.837,False,False,0,True,0.704,False,Low
STU001390,17,A-Level,UK,Homestay,0.871,0.682,70.6,0.59,True,False,2,True,0.776,False,High
STU001391,14,GCSE,International,Day,0.805,0.609,63.3,0.59,True,False,3,True,0.742,False,High
STU001392,14,GCSE,UK,Day,0.785,0.529,65.9,0.681,False,False,3,True,0.799,True,High
STU001393,15,GCSE,International,Boarding,0.717,0.8,62.5,0.625,True,False,1,True,0.611,False,High
STU001394,17,A-Level,International,Homestay,0.901,0.725,87.4,0.819,False,False,1,True,0.889,False,Low
STU001395,17,A-Level,International,Boarding,0.885,0.809,81.0,0.783,True,False,4,True,0.945,False,Medium
STU001396,18,Foundation,UK,Homestay,0.801,0.845,80.1,0.887,False,False,0,False,0.654,False,Medium
STU001397,17,A-Level,International,Day,0.916,0.919,79.5,0.581,False,False,0,True,0.737,False,Medium
STU001398,15,GCSE,UK,Day,0.808,0.97,92.7,0.803,False,False,2,True,0.93,False,Low
STU001399,17,A-Level,International,Day,0.766,0.698,73.8,0.609,True,False,0,False,0.53,False,High
STU001400,18,Foundation,International,Homestay,0.912,0.705,68.6,0.827,True,False,3,True,0.894,False,Medium
STU001401,14,GCSE,EU,Day,0.848,0.703,65.6,0.752,False,False,0,True,0.975,False,Medium
STU001402,15,GCSE,International,Day,0.992,0.779,79.3,0.707,False,False,1,True,0.853,True,Low
STU001403,16,GCSE,UK,Homestay,0.859,0.844,84.8,0.899,False,False,0,True,0.87,True,Low
STU001404,18,Foundation,EU,Day,0.978,0.867,74.9,0.911,False,False,0,True,0.85,True,Low
STU001405,18,A-Level,UK,Homestay,1.0,0.813,72.5,0.85,False,False,0,True,0.803,False,Low
STU001406,17,A-Level,International,Boarding,0.848,0.886,82.9,0.994,False,False,0,True,0.905,False,Low
STU001407,17,Foundation,International,Day,1.0,0.768,86.2,0.713,False,False,0,True,0.841,False,Low
STU001408,18,Foundation,International,Boarding,0.901,0.931,86.2,0.788,False,False,0,True,0.832,False,Low
STU001409,17,A-Level,International,Homestay,0.856,0.739,78.7,0.803,False,False,1,False,0.724,True,Medium
STU001410,18,Foundation,UK,Day,0.879,0.7,72.3,0.648,False,False,1,True,0.775,False,Medium
STU001411,14,GCSE,International,Homestay,0.827,0.674,73.0,0.568,True,False,2,False,0.512,False,High
STU001412,15,GCSE,UK,Day,0.998,0.804,90.2,0.899,False,False,1,False,0.742,False,Low
STU001413,16,A-Level,International,Day,0.992,0.812,95.4,0.737,False,False,0,True,0.84,True,Low
STU001414,14,GCSE,International,Day,0.938,0.744,76.7,0.857,False,True,2,True,0.783,False,Medium
STU001415,17,A-Level,UK,Homestay,0.809,0.715,81.5,0.639,False,False,4,True,0.778,False,Medium
STU001416,17,EAP,UK,Boarding,0.913,0.845,83.5,1.0,False,False,0,True,0.906,False,Low
STU001417,16,GCSE,UK,Day,0.792,0.579,62.1,0.405,False,False,0,True,0.8,False,High
STU001418,15,GCSE,International,Homestay,0.922,0.804,81.5,0.816,True,False,0,True,0.708,True,Medium
STU001419,17,A-Level,UK,Day,0.815,0.672,69.6,0.718,True,False,1,True,0.703,False,High
STU001420,18,EAP,EU,Day,0.89,0.746,67.8,0.584,True,False,1,True,1.0,False,High
STU001421,17,A-Level,International,Day,0.865,0.695,79.1,0.712,False,False,1,True,0.695,True,Medium
STU001422,17,A-Level,UK,Boarding,0.777,0.599,61.9,0.469,False,False,0,True,0.692,False,High
STU001423,16,GCSE,EU,Boarding,0.914,0.759,88.7,0.753,True,False,1,True,0.784,False,Medium
STU001424,15,GCSE,International,Homestay,0.967,0.877,86.0,0.694,False,False,2,True,0.952,False,Low
STU001425,19,EAP,UK,Day,0.91,0.824,81.6,0.575,False,False,2,True,0.972,True,Medium
STU001426,17,EAP,International,Day,0.752,0.664,75.1,0.758,False,False,2,True,0.675,True,Medium
STU001427,14,GCSE,UK,Homestay,0.953,0.807,95.1,0.776,False,False,0,True,0.701,False,Low
STU001428,18,EAP,UK,Day,0.848,0.727,91.0,1.0,False,False,2,True,0.793,False,Low
STU001429,16,A-Level,EU,Homestay,0.936,0.869,92.6,0.871,False,False,1,True,0.84,False,Low
STU001430,18,Foundation,UK,Day,0.866,0.686,81.4,0.483,False,False,2,True,0.928,False,Medium
STU001431,16,A-Level,International,Day,0.873,0.878,80.3,0.679,False,False,0,True,0.734,False,Medium
STU001432,17,A-Level,International,Day,0.935,0.868,93.4,0.903,False,False,3,True,0.95,False,Low
STU001433,18,A-Level,EU,Day,0.843,0.683,73.4,0.534,False,False,3,True,0.837,False,Medium
STU001434,17,A-Level,UK,Day,0.888,0.727,84.3,0.657,False,False,0,True,0.897,True,Medium
STU001435,16,GCSE,UK,Day,0.882,0.771,75.4,0.674,True,False,1,True,0.856,False,Medium
STU001436,15,GCSE,UK,Day,1.0,0.857,79.4,0.717,False,True,1,True,0.891,True,Medium
STU001437,17,A-Level,EU,Day,0.895,0.915,79.6,0.944,False,False,1,True,0.934,False,Low
STU001438,19,Foundation,International,Day,0.934,1.0,72.9,0.822,False,True,0,True,0.818,False,Low
STU001439,16,GCSE,UK,Day,0.725,0.501,66.6,0.629,True,True,4,False,0.515,False,High
STU001440,17,A-Level,UK,Day,1.0,0.607,77.1,0.69,False,False,0,True,0.869,False,Medium
STU001441,17,EAP,EU,Day,0.843,0.795,79.7,0.647,False,False,1,True,0.755,False,Medium
STU001442,15,GCSE,UK,Boarding,0.814,0.7,71.3,0.67,True,False,0,True,0.776,False,High
STU001443,16,A-Level,International,Boarding,0.936,0.78,75.0,0.761,False,False,1,True,0.829,False,Low
STU001444,17,A-Level,EU,Boarding,0.845,0.795,67.5,0.584,False,False,1,True,0.877,False,Medium
STU001445,18,Foundation,EU,Day,0.94,0.802,85.6,0.798,True,False,1,True,0.856,False,Low
STU001446,16,GCSE,UK,Day,0.854,0.74,80.0,0.721,False,False,1,True,0.77,True,Medium
STU001447,18,A-Level,International,Day,0.958,0.9,93.4,0.744,False,False,1,True,0.994,False,Low
STU001448,18,Foundation,UK,Homestay,0.975,0.983,83.8,0.962,False,False,1,True,0.971,False,Low
STU001449,16,EAP,International,Day,0.94,0.904,86.0,0.822,False,False,1,True,0.86,True,Low
STU001450,18,A-Level,UK,Day,0.95,0.725,84.5,0.749,False,False,2,True,0.837,False,Low
STU001451,16,A-Level,International,Day,1.0,0.859,100.0,0.936,False,False,1,True,0.767,False,Low
STU001452,17,A-Level,International,Homestay,0.929,0.842,85.2,0.75,False,False,3,True,0.837,False,Low
STU001453,17,Foundation,UK,Boarding,0.908,0.842,84.0,0.74,False,False,1,True,0.84,True,Low
STU001454,17,A-Level,International,Day,0.924,0.878,75.9,0.625,False,False,2,False,0.566,True,Medium
STU001455,16,GCSE,International,Day,0.989,0.812,81.9,0.782,False,False,0,True,0.916,True,Low
STU001456,16,EAP,UK,Homestay,1.0,0.935,81.2,0.962,False,False,0,False,0.961,True,Low
STU001457,17,A-Level,UK,Day,0.888,0.873,76.5,0.7,False,False,1,True,0.8,False,Low
STU001458,17,A-Level,International,Boarding,0.836,0.692,79.1,0.567,False,False,5,True,0.779,False,Medium
STU001459,16,GCSE,International,Boarding,0.981,0.912,82.6,0.893,False,False,0,False,0.822,False,Low
STU001460,18,A-Level,International,Day,0.805,0.794,79.3,0.838,False,False,0,True,0.755,True,Medium
STU001461,16,A-Level,International,Day,0.918,0.892,81.2,0.833,False,False,1,False,0.562,False,Low
STU001462,16,A-Level,International,Day,0.921,0.865,85.0,0.776,False,False,1,True,0.83,False,Low
STU001463,15,GCSE,International,Homestay,0.892,0.686,72.8,0.782,False,False,2,False,0.749,True,Medium
STU001464,17,A-Level,EU,Boarding,0.897,0.782,78.6,0.567,False,False,0,True,0.782,False,Medium
STU001465,18,EAP,UK,Homestay,0.784,0.86,80.5,0.683,False,False,2,True,0.791,False,Medium
STU001466,14,GCSE,International,Boarding,0.839,0.682,71.1,0.789,False,False,0,True,0.686,True,Medium
STU001467,16,EAP,UK,Homestay,0.966,0.912,78.9,0.875,False,False,1,True,0.664,False,Low
STU001468,17,A-Level,UK,Homestay,0.757,0.807,70.4,0.799,False,False,1,True,0.919,True,Medium
STU001469,18,Foundation,International,Day,0.894,0.783,88.1,0.966,False,False,1,True,1.0,False,Low
STU001470,19,Foundation,UK,Day,0.878,0.685,62.3,0.627,False,False,1,True,0.891,False,Medium
STU001471,16,A-Level,UK,Boarding,0.666,0.559,52.8,0.661,True,True,4,True,0.763,False,High
STU001472,18,Foundation,UK,Boarding,1.0,0.887,86.1,0.799,False,False,0,True,0.787,True,Low
STU001473,19,Foundation,International,Day,0.828,0.643,81.3,0.699,False,False,1,True,0.897,False,Medium
STU001474,17,A-Level,International,Homestay,0.938,0.867,92.6,1.0,False,False,1,True,0.886,False,Low
STU001475,17,A-Level,EU,Day,0.825,0.713,64.3,0.533,False,True,3,True,0.705,True,High
STU001476,16,A-Level,EU,Day,0.841,0.83,74.6,0.707,False,False,2,True,0.705,False,Medium
STU001477,18,Foundation,UK,Boarding,0.883,0.8,78.6,0.749,False,False,0,True,0.73,True,Medium
STU001478,18,Foundation,UK,Day,0.875,0.721,87.6,0.779,False,False,2,True,0.817,False,Low
STU001479,18,Foundation,UK,Day,0.887,0.694,64.4,0.542,False,False,2,True,0.817,True,Medium
STU001480,18,A-Level,UK,Homestay,0.776,0.651,57.1,0.548,True,False,3,True,0.82,False,High
STU001481,18,Foundation,UK,Boarding,0.829,0.898,80.8,0.759,False,False,1,True,0.778,True,Low
STU001482,15,GCSE,UK,Homestay,0.97,0.81,82.4,0.599,False,False,1,True,0.84,False,Low
STU001483,17,A-Level,UK,Boarding,0.825,0.896,71.0,0.785,True,False,2,True,0.903,False,Medium
STU001484,15,GCSE,International,Boarding,0.896,0.89,89.1,0.803,False,False,0,True,0.864,False,Low
STU001485,16,A-Level,International,Boarding,0.838,0.789,79.9,0.536,False,False,2,True,0.775,True,Medium
STU001486,17,A-Level,International,Day,1.0,0.807,82.8,0.772,False,False,1,True,0.754,False,Low
STU001487,17,A-Level,International,Boarding,0.894,0.882,80.0,0.797,False,False,1,True,0.671,False,Low
STU001488,17,A-Level,UK,Day,0.767,0.672,70.1,0.53,False,False,2,True,0.688,False,High
STU001489,17,A-Level,International,Homestay,0.847,0.839,56.8,0.52,True,False,1,False,0.73,True,High
STU001490,17,A-Level,UK,Day,0.847,0.7,60.1,0.616,False,False,1,True,0.836,False,Medium
STU001491,16,GCSE,International,Day,0.964,1.0,95.0,1.0,False,False,1,True,1.0,True,Low
STU001492,17,A-Level,International,Boarding,0.973,1.0,80.5,0.919,False,False,0,True,0.912,True,Low
STU001493,15,GCSE,International,Boarding,0.965,0.765,74.2,0.691,False,False,1,True,0.893,False,Medium
STU001494,16,GCSE,International,Day,0.868,0.74,75.4,0.561,False,False,1,True,0.875,False,Medium
STU001495,17,A-Level,International,Day,0.892,0.648,79.7,0.652,False,False,1,True,0.665,False,Medium
STU001496,17,A-Level,International,Homestay,0.917,1.0,92.6,0.946,False,False,2,True,0.676,False,Low
STU001497,16,A-Level,UK,Day,0.962,0.761,84.3,1.0,False,False,1,True,0.975,False,Low
STU001498,17,A-Level,International,Day,0.827,0.593,69.6,0.625,False,False,2,True,0.704,False,High
STU001499,17,A-Level,UK,Day,0.907,0.814,78.5,0.795,False,False,3,True,0.971,False,Low
STU001500,19,Foundation,International,Day,1.0,0.794,83.3,0.799,False,False,1,True,0.752,True,Low
STU001501,17,A-Level,UK,Day,0.863,0.765,79.7,0.891,False,False,1,True,0.944,False,Low
STU001502,18,A-Level,UK,Homestay,0.851,0.65,73.6,0.575,True,False,3,True,0.795,False,High
STU001503,15,GCSE,International,Day,1.0,0.986,90.6,0.897,False,False,0,True,0.976,True,Low
STU001504,17,A-Level,UK,Day,0.883,0.812,74.3,0.587,False,False,0,True,0.661,True,Medium
STU001505,17,A-Level,International,Homestay,0.792,0.821,85.2,0.82,False,False,2,True,0.925,False,Low
STU001506,18,A-Level,UK,Boarding,0.896,0.804,79.3,0.651,False,False,0,True,0.673,False,Medium
STU001507,18,A-Level,International,Day,1.0,0.858,87.2,0.762,False,False,2,True,0.872,True,Low
STU001508,16,A-Level,International,Day,0.974,0.906,74.1,0.711,False,False,0,True,0.807,True,Low
STU001509,17,A-Level,International,Homestay,0.831,0.868,77.3,0.959,False,False,2,True,0.931,True,Low
STU001510,18,Foundation,UK,Day,0.929,0.822,85.0,0.917,False,False,1,True,0.821,False,Low
STU001511,17,Foundation,UK,Boarding,0.888,0.77,84.7,0.73,False,False,0,True,0.772,False,Low
STU001512,18,Foundation,International,Boarding,0.877,0.748,78.5,0.651,True,False,2,True,0.824,False,Medium
STU001513,19,EAP,UK,Day,0.857,0.931,81.3,0.943,False,False,0,True,0.78,False,Low
STU001514,15,GCSE,UK,Boarding,0.935,0.684,72.5,0.343,False,False,2,True,0.769,False,High
STU001515,15,GCSE,International,Day,0.974,0.707,83.4,0.769,True,False,3,True,0.778,False,Medium
STU001516,15,GCSE,EU,Day,0.717,0.705,65.9,0.538,False,False,1,True,0.735,True,High
STU001517,17,A-Level,UK,Homestay,0.942,0.894,84.5,1.0,False,False,0,False,0.774,False,Low
STU001518,17,Foundation,UK,Day,0.992,0.988,97.3,1.0,False,False,1,True,0.795,False,Low
STU001519,15,GCSE,UK,Day,0.791,0.606,79.6,0.69,False,False,0,True,0.802,False,Medium
STU001520,19,EAP,International,Boarding,0.85,0.824,80.3,0.738,False,False,0,False,0.767,False,Low
STU001521,15,GCSE,UK,Boarding,0.872,0.863,71.8,0.731,False,False,0,True,0.774,False,Medium
STU001522,16,EAP,International,Day,0.849,0.724,79.2,0.707,False,False,0,True,0.898,False,Medium
STU001523,16,A-Level,UK,Boarding,0.844,0.766,79.0,0.634,False,False,1,True,0.815,False,Medium
STU001524,14,GCSE,UK,Day,0.803,0.725,72.7,0.68,True,False,5,True,0.772,True,High
STU001525,17,A-Level,EU,Boarding,0.96,0.818,80.0,0.857,False,False,2,True,0.903,False,Low
STU001526,17,A-Level,UK,Homestay,1.0,0.953,100.0,0.816,False,False,0,False,0.745,True,Low
STU001527,16,A-Level,International,Homestay,0.856,0.734,81.6,0.733,True,True,0,True,0.799,True,High
STU001528,18,A-Level,International,Boarding,0.924,0.708,70.2,0.649,True,False,1,True,0.902,False,Medium
STU001529,18,Foundation,UK,Day,1.0,0.885,77.0,0.718,False,False,0,True,0.829,False,Low
STU001530,17,A-Level,International,Day,1.0,0.841,78.6,0.687,False,False,0,True,0.897,False,Low
STU001531,18,A-Level,UK,Day,0.912,0.905,90.1,0.853,False,False,0,True,0.788,False,Low
STU001532,16,A-Level,UK,Boarding,1.0,0.886,89.5,0.81,False,False,0,True,0.88,False,Low
STU001533,19,Foundation,UK,Day,0.93,0.881,88.7,0.823,False,False,0,True,0.841,False,Low
STU001534,16,A-Level,International,Homestay,0.885,0.809,83.0,0.789,False,False,1,True,0.892,False,Low
STU001535,17,A-Level,UK,Homestay,0.846,0.717,76.9,0.724,False,True,4,True,0.663,False,High
STU001536,16,GCSE,International,Day,0.971,0.792,77.2,0.78,False,False,0,True,0.883,False,Low
STU001537,16,GCSE,EU,Boarding,1.0,0.871,82.4,0.935,False,False,0,True,0.883,True,Low
STU001538,17,A-Level,UK,Boarding,0.941,0.829,85.5,0.867,False,False,0,True,0.89,False,Low
STU001539,15,GCSE,EU,Day,0.872,1.0,77.0,0.702,False,False,1,True,0.906,True,Low
STU001540,17,A-Level,International,Boarding,0.866,0.807,67.3,0.683,False,False,0,True,0.792,False,Medium
STU001541,19,Foundation,International,Day,0.677,0.605,62.3,0.786,True,True,1,True,0.692,False,High
STU001542,14,GCSE,EU,Day,0.925,0.912,80.0,0.786,False,False,0,True,0.762,False,Low
STU001543,18,A-Level,International,Boarding,0.921,0.956,85.5,0.727,False,False,1,True,0.736,False,Low
STU001544,17,A-Level,UK,Homestay,0.827,0.658,72.3,0.567,False,False,2,True,0.869,True,Medium
STU001545,18,EAP,International,Day,0.933,0.883,82.4,1.0,False,False,0,True,0.841,True,Low
STU001546,17,A-Level,International,Boarding,0.932,0.629,73.8,0.634,False,False,1,True,0.921,True,Medium
STU001547,18,Foundation,International,Day,0.796,0.745,72.2,0.772,False,False,2,True,0.794,True,Medium
STU001548,18,A-Level,International,Homestay,0.805,0.817,67.6,0.872,True,False,0,True,0.732,False,Medium
STU001549,15,GCSE,EU,Homestay,0.999,0.818,86.1,0.738,False,False,0,True,0.749,False,Low
STU001550,18,A-Level,International,Day,0.856,0.694,83.9,0.73,False,False,1,True,0.96,True,Medium
STU001551,17,EAP,EU,Homestay,0.901,0.75,83.1,0.908,False,False,1,True,0.67,True,Low
STU001552,17,A-Level,UK,Day,0.911,0.782,87.1,0.617,False,False,0,True,0.878,True,Low
STU001553,19,Foundation,EU,Day,0.861,0.665,70.9,0.567,False,True,2,True,0.715,False,High
STU001554,18,Foundation,UK,Boarding,0.948,0.994,82.7,0.764,False,False,1,True,0.608,False,Low
STU001555,15,GCSE,UK,Day,0.965,0.848,83.9,0.774,False,False,1,True,0.756,False,Low
STU001556,15,GCSE,UK,Boarding,0.989,0.796,95.9,0.783,False,False,1,True,0.764,False,Low
STU001557,18,A-Level,UK,Boarding,0.878,0.932,81.8,0.915,False,False,1,True,0.81,False,Low
STU001558,18,A-Level,UK,Day,0.937,0.948,84.3,0.658,False,False,1,True,0.84,False,Low
STU001559,17,Foundation,International,Day,0.959,0.994,95.1,0.794,False,False,0,False,0.621,False,Low
STU001560,19,EAP,UK,Day,0.892,0.821,90.6,0.982,False,False,0,True,0.799,False,Low
STU001561,17,A-Level,International,Day,0.775,0.561,60.0,0.623,True,False,0,True,0.684,True,High
STU001562,15,GCSE,UK,Day,0.91,0.797,97.9,0.978,False,False,0,True,0.857,True,Low
STU001563,19,Foundation,UK,Day,0.858,0.837,80.1,0.738,False,False,0,True,0.882,False,Low
STU001564,17,A-Level,UK,Homestay,0.851,0.719,73.6,0.65,False,False,0,True,0.822,False,Medium
STU001565,19,Foundation,UK,Homestay,0.915,0.772,75.6,0.787,False,False,1,True,0.932,False,Low
STU001566,17,A-Level,International,Day,0.887,0.877,91.9,0.78,False,False,1,True,0.788,False,Low
STU001567,16,A-Level,International,Day,0.912,0.725,69.0,0.711,False,False,1,True,0.755,False,Medium
STU001568,15,GCSE,UK,Boarding,0.791,0.831,75.6,0.734,False,False,1,True,0.929,False,Medium
STU001569,16,A-Level,EU,Homestay,0.888,0.712,85.2,0.732,False,False,0,True,0.804,True,Medium
